MANDT,MBLNR,KDAUF,KDPOS
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,1
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,2
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,3
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,4
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,5
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,6
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,7
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,8
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,9
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,10
SC1,7e5a9e43-bd71-412d-bd1f-b5ff639d9382,b0106ab1-79fe-45a8-ad2d-9a558bba2cc1,11
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,0
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,1
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,2
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,3
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,4
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,5
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,6
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,7
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,8
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,9
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,10
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,11
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,12
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,13
SC1,0e0c79b4-5555-4619-b24c-7d6413a73ec1,c0418a9f-5527-46c5-bf3c-702f937c6960,14
SC1,a07943f5-95dc-42b9-8572-f607a7a75bcc,d3518674-b4f1-4a96-a720-8fd6a444a991,0
SC1,a07943f5-95dc-42b9-8572-f607a7a75bcc,d3518674-b4f1-4a96-a720-8fd6a444a991,1
SC1,a07943f5-95dc-42b9-8572-f607a7a75bcc,d3518674-b4f1-4a96-a720-8fd6a444a991,2
SC1,a07943f5-95dc-42b9-8572-f607a7a75bcc,d3518674-b4f1-4a96-a720-8fd6a444a991,3
SC1,a07943f5-95dc-42b9-8572-f607a7a75bcc,d3518674-b4f1-4a96-a720-8fd6a444a991,4
SC1,a07943f5-95dc-42b9-8572-f607a7a75bcc,d3518674-b4f1-4a96-a720-8fd6a444a991,5
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,0
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,1
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,2
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,3
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,4
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,5
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,6
SC1,c9390162-014a-4b74-a263-47407c5b8d58,18dd9091-ffc9-4a6b-adb7-5a2f2f46a21b,7
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,0
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,1
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,2
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,3
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,4
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,5
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,6
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,7
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,8
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,9
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,10
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,11
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,12
SC1,eaef866d-3113-4f5b-a7c5-3f1fac0def35,bac4b5f4-7062-4160-ae98-f3b1c2bdf69f,13
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,0
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,1
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,2
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,3
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,4
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,5
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,6
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,7
SC1,e30094be-9332-4a9c-ae8a-3bc797fce0da,d0bd13ff-8d6e-4426-82c8-ab4789c3d03d,8
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,0
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,1
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,2
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,3
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,4
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,5
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,6
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,7
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,8
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,9
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,10
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,11
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,12
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,13
SC1,5ad0b7bc-91dc-446b-80cc-76560ca2b94d,dd884bcb-80f8-4d04-af0f-a0ac71990414,14
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,0
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,1
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,2
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,3
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,4
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,5
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,6
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,7
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,8
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,9
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,10
SC1,b6a07941-ef53-4a5d-8129-43dfb4d6b3a0,31a6f63a-9305-4b68-8c46-fff60a472713,11
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,0
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,1
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,2
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,3
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,4
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,5
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,6
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,7
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,8
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,9
SC1,63795dd8-0eb2-425f-a004-4497ed4a6373,6a8bc9b4-0158-4fd9-9d83-0b6b571fa9cc,10
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,0
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,1
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,2
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,3
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,4
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,5
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,6
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,7
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,8
SC1,3662638b-e3f8-4a9c-bbb2-931d12fbe7f8,381613c4-53af-49ff-97c6-e5c144962096,9
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,0
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,1
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,2
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,3
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,4
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,5
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,6
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,7
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,8
SC1,8534c4a5-21e4-40a7-a0d8-fa494cbed203,5bbad58f-c255-4c5a-a6c1-b170ddd53acc,9
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,0
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,1
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,2
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,3
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,4
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,5
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,6
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,7
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,8
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,9
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,10
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,11
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,12
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,13
SC1,02dad876-caa5-40fb-a23f-778072298abb,71abefe8-5153-43c3-801a-a77c011784fb,14
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,0
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,1
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,2
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,3
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,4
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,5
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,6
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,7
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,8
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,9
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,10
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,11
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,12
SC1,e0ba3df8-d7e0-436b-8ba4-09c07013cf03,b2469c8f-c162-4b2f-94cb-946eaf7477a8,13
SC1,d760042d-a810-42cb-b226-d22413f99426,e8ff3b20-bad4-4c1e-a131-cf39b0bd0496,0
SC1,d760042d-a810-42cb-b226-d22413f99426,e8ff3b20-bad4-4c1e-a131-cf39b0bd0496,1
SC1,d760042d-a810-42cb-b226-d22413f99426,e8ff3b20-bad4-4c1e-a131-cf39b0bd0496,2
SC1,d760042d-a810-42cb-b226-d22413f99426,e8ff3b20-bad4-4c1e-a131-cf39b0bd0496,3
SC1,d760042d-a810-42cb-b226-d22413f99426,e8ff3b20-bad4-4c1e-a131-cf39b0bd0496,4
SC1,d760042d-a810-42cb-b226-d22413f99426,e8ff3b20-bad4-4c1e-a131-cf39b0bd0496,5
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,0
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,1
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,2
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,3
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,4
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,5
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,6
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,7
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,8
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,9
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,10
SC1,f12be291-2f2a-498b-a540-8799daecc480,5ddba0bb-352f-4d9f-a8f0-f48315498a48,11
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,0
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,1
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,2
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,3
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,4
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,5
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,6
SC1,619e95ab-a668-4bbe-a8c2-2c6a76649b50,21f0be67-2139-4a9f-9dd1-287302d2b575,7
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,0
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,1
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,2
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,3
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,4
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,5
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,6
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,7
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,8
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,9
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,10
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,11
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,12
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,13
SC1,5265ad55-4891-4adb-9edf-4aa9bda4b661,f457e745-c231-4396-a029-bcc3debba558,14
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,0
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,1
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,2
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,3
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,4
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,5
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,6
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,7
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,8
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,9
SC1,2bf6d838-ded6-40cd-8c77-5a1a0497ebd5,8973e269-5ef1-4f48-a89f-946ace5dd6b7,10
SC1,6b46f677-6001-45d5-ae30-082b9dead0d0,5a9bf7e9-43b9-4482-a136-b5941062d68d,0
SC1,6b46f677-6001-45d5-ae30-082b9dead0d0,5a9bf7e9-43b9-4482-a136-b5941062d68d,1
SC1,6b46f677-6001-45d5-ae30-082b9dead0d0,5a9bf7e9-43b9-4482-a136-b5941062d68d,2
SC1,6b46f677-6001-45d5-ae30-082b9dead0d0,5a9bf7e9-43b9-4482-a136-b5941062d68d,3
SC1,6b46f677-6001-45d5-ae30-082b9dead0d0,5a9bf7e9-43b9-4482-a136-b5941062d68d,4
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,0
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,1
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,2
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,3
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,4
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,5
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,6
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,7
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,8
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,9
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,10
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,11
SC1,c5d7d41c-aaa0-4219-8687-145e1752ce9d,1d304e97-9dbf-4bf6-85fe-41dfd0d7a218,12
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,0
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,1
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,2
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,3
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,4
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,5
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,6
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,7
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,8
SC1,237260c1-feb7-4a10-9c33-617dd3b08ed6,f31ee571-3330-45d5-a59e-fba5a4e502fd,9
